,distance,size,valid,time,success
0,300,40,True,4.136057615280151,True
1,300,40,True,1.9520175457000732,True
2,300,40,True,1.239492654800415,True
3,300,40,True,1.6671862602233887,True
4,300,40,True,1.109067678451538,True
5,300,40,True,1.2790539264678955,True
6,300,40,True,1.7708752155303955,True
7,300,40,True,1.0752625465393066,True
8,300,40,True,1.116335391998291,True
9,300,40,True,0.9557526111602783,True
10,300,40,True,2.0042340755462646,True
11,200,40,True,1.1581354141235352,True
12,200,40,True,1.4668035507202148,True
13,200,40,True,1.0950453281402588,True
14,200,40,True,1.4740805625915527,True
15,200,40,True,1.1261284351348877,True
16,200,40,True,1.4361395835876465,True
17,200,40,True,1.043403148651123,True
18,200,40,True,1.021864414215088,True
19,200,40,True,0.9229340553283691,True
20,200,40,True,1.1671948432922363,True
21,200,40,True,1.9101190567016602,True
22,200,50,True,1.0467643737792969,True
23,200,50,True,1.6009960174560547,True
24,200,50,True,0.9479203224182129,True
25,200,50,True,1.35506010055542,True
26,200,50,True,1.0340955257415771,True
27,200,50,True,0.9977779388427734,True
28,200,50,True,0.8049032688140869,True
29,200,50,True,0.7554023265838623,True
30,200,50,True,1.9913382530212402,True
31,200,50,True,1.1009633541107178,True
32,200,50,True,1.3781728744506836,True
33,300,50,True,0.9569776058197021,True
34,300,50,True,1.5836803913116455,True
35,300,50,True,1.5131103992462158,True
36,300,50,True,1.3808248043060303,True
37,300,50,True,1.0552146434783936,True
38,300,50,True,1.407104253768921,True
39,300,50,True,0.9489002227783203,True
40,300,50,True,0.9904212951660156,True
41,300,50,True,0.9870367050170898,True
42,300,50,True,0.8348104953765869,True
43,300,50,True,1.8226721286773682,True
44,100,40,True,1.0885498523712158,True
45,100,40,True,1.7672314643859863,True
46,100,40,True,0.7384583950042725,True
47,100,40,True,1.448117733001709,True
48,100,40,True,0.9216928482055664,True
49,100,40,True,1.1676726341247559,True
50,100,40,True,0.9069874286651611,True
51,100,40,True,1.1474320888519287,True
52,100,40,True,0.9171042442321777,True
53,100,40,True,0.8690297603607178,True
54,100,40,True,1.9987380504608154,True
55,200,40,True,0.8502051830291748,True
56,200,40,True,1.61799955368042,True
57,200,40,True,1.0917541980743408,True
58,200,40,True,1.3039586544036865,True
59,200,40,True,0.9571049213409424,True
60,200,40,True,1.155651569366455,True
61,200,40,True,1.789550542831421,True
62,200,40,True,1.2589929103851318,True
63,200,40,True,1.0303847789764404,True
64,200,40,True,1.9032073020935059,True
65,200,40,True,1.2831826210021973,True
66,300,40,True,1.3045084476470947,True
67,300,40,True,1.4293873310089111,True
68,300,40,True,1.0328214168548584,True
69,300,40,True,1.5555694103240967,True
70,300,40,True,1.062497854232788,True
71,300,40,True,1.7067441940307617,True
72,300,40,True,1.1302852630615234,True
73,300,40,True,1.1837658882141113,True
74,300,40,True,1.7575182914733887,True
75,300,40,True,1.3484728336334229,True
76,300,40,True,1.4528191089630127,True
77,200,50,True,0.8921732902526855,True
78,200,50,True,0.9303219318389893,True
79,200,50,True,0.8372209072113037,True
80,200,50,True,1.0746119022369385,True
81,200,50,True,0.924039363861084,True
82,200,50,True,0.9677486419677734,True
83,200,50,True,1.5878546237945557,True
84,200,50,True,1.276268720626831,True
85,200,50,True,1.977400302886963,True
86,200,50,True,1.1213974952697754,True
87,200,50,True,1.3537075519561768,True
88,200,30,True,1.1372320652008057,True
89,200,30,True,1.8263483047485352,True
90,200,30,True,1.0714035034179688,True
91,200,30,True,1.5416765213012695,True
92,200,30,True,1.1735801696777344,True
93,200,30,True,1.4232509136199951,True
94,200,30,True,1.2121036052703857,True
95,200,30,True,1.1292378902435303,True
96,200,30,True,2.1581385135650635,True
97,200,30,True,1.2307789325714111,True
98,200,30,True,1.6002569198608398,True
99,300,50,True,0.974445104598999,True
100,300,50,True,1.5676758289337158,True
101,300,50,True,1.218503475189209,True
102,300,50,True,1.6579477787017822,True
103,300,50,True,1.1609761714935303,True
104,300,50,True,1.608687162399292,True
105,300,50,True,1.0874691009521484,True
106,300,50,True,1.235328197479248,True
107,300,50,True,1.1268329620361328,True
108,300,50,True,1.2815287113189697,True
109,300,50,True,1.4218602180480957,True
110,100,50,True,0.9729299545288086,True
111,100,50,True,1.212296724319458,True
112,100,50,True,0.9324052333831787,True
113,100,50,True,1.182807445526123,True
114,100,50,True,0.9000821113586426,True
115,100,50,True,1.0080695152282715,True
116,100,50,True,0.974158763885498,True
117,100,50,True,0.9325919151306152,True
118,100,50,True,0.8774936199188232,True
119,100,50,True,0.7893922328948975,True
120,100,50,True,0.9487771987915039,True
121,300,40,True,1.1292836666107178,True
122,300,40,True,1.784815788269043,True
123,300,40,True,1.043426275253296,True
124,300,40,True,1.564253568649292,True
125,300,40,True,1.289893627166748,True
126,300,40,True,1.5847773551940918,True
127,300,40,True,1.229781150817871,True
128,300,40,True,1.6379420757293701,True
129,300,40,True,1.0009171962738037,True
130,300,40,True,1.3157093524932861,True
131,300,40,True,1.5898661613464355,True
132,100,50,True,1.2398974895477295,True
133,100,50,True,0.8085367679595947,True
134,100,50,True,0.7433524131774902,True
135,100,50,True,0.827028751373291,True
136,100,50,True,1.212327480316162,True
137,100,50,True,1.8816189765930176,True
138,100,50,True,1.1045162677764893,True
139,100,50,True,0.9049172401428223,True
140,100,50,True,2.061927318572998,True
141,100,50,True,0.8272039890289307,True
142,100,50,True,0.9343385696411133,True
143,300,30,True,1.0445888042449951,True
144,300,30,True,1.7419755458831787,True
145,300,30,True,1.3073406219482422,True
146,300,30,True,2.0726253986358643,True
147,300,30,True,2.0127532482147217,True
148,300,30,True,2.0815796852111816,True
149,300,30,True,1.149224042892456,True
150,300,30,True,1.2208738327026367,True
151,300,30,True,1.4208078384399414,True
152,300,30,True,1.2072911262512207,True
153,300,30,True,1.2311944961547852,True
154,200,40,True,0.9314365386962891,True
155,200,40,True,1.1740925312042236,True
156,200,40,True,1.1223132610321045,True
157,200,40,True,1.3177599906921387,True
158,200,40,True,1.2566289901733398,True
159,200,40,True,1.28525710105896,True
160,200,40,True,1.368859052658081,True
161,200,40,True,1.297128677368164,True
