,distance,size,valid,time,success
0,200,30,True,0.7350883483886719,True
1,200,30,True,0.5645217895507812,True
2,200,30,True,0.6372315883636475,True
3,200,30,True,0.5720243453979492,True
4,200,30,False,,True
5,200,30,True,0.5504865646362305,True
6,200,30,True,0.5582644939422607,True
7,200,30,True,0.5511584281921387,True
8,200,30,True,0.5544698238372803,True
9,200,30,True,0.7072818279266357,True
10,200,30,True,0.6095244884490967,True
11,200,50,True,0.5715057849884033,True
12,200,50,True,0.5030379295349121,True
13,200,50,True,0.46149444580078125,True
14,200,50,True,0.4476945400238037,True
15,200,50,True,0.7611844539642334,True
16,200,50,True,0.4633815288543701,True
17,200,50,True,0.4621317386627197,True
18,200,50,True,0.4391343593597412,True
19,200,50,True,0.40041637420654297,True
20,200,50,True,0.404416561126709,True
21,200,50,True,0.41385436058044434,True
22,200,40,True,0.43648552894592285,True
23,200,40,True,0.4401719570159912,True
24,200,40,True,0.4451756477355957,True
25,200,40,False,,True
26,200,40,True,0.4398763179779053,True
27,200,40,True,0.4534950256347656,True
28,200,40,True,0.43216562271118164,True
29,200,40,True,0.406888484954834,True
30,200,40,True,0.4155397415161133,True
31,200,40,True,0.41350364685058594,True
32,200,40,True,0.42124509811401367,True
33,200,30,True,0.6461975574493408,True
34,200,30,True,0.5950372219085693,True
35,200,30,True,0.5323436260223389,True
36,200,30,True,0.523700475692749,True
37,200,30,True,0.5436966419219971,True
38,200,30,True,0.47069430351257324,True
39,200,30,True,0.5263655185699463,True
40,200,30,True,0.4778902530670166,True
41,200,30,True,0.6398904323577881,True
42,200,30,True,0.5841710567474365,True
43,200,30,True,0.5159947872161865,True
44,300,50,True,0.5057785511016846,True
45,300,50,True,0.589263916015625,True
46,300,50,True,0.5331509113311768,True
47,300,50,True,0.593839168548584,True
48,300,50,True,0.585968017578125,True
49,300,50,True,0.4926145076751709,True
50,300,50,True,0.5161612033843994,True
51,300,50,True,0.5047347545623779,True
52,300,50,True,0.5569798946380615,True
53,300,50,True,0.4917173385620117,True
54,300,50,True,0.5713121891021729,True
55,300,30,True,0.638312578201294,True
56,300,30,True,0.7604832649230957,True
57,300,30,True,0.6839148998260498,True
58,300,30,True,0.6617579460144043,True
59,300,30,True,0.7091493606567383,True
60,300,30,True,0.738898515701294,True
61,300,30,True,0.7423059940338135,True
62,300,30,True,0.6765458583831787,True
63,300,30,True,0.5477209091186523,True
64,300,30,True,0.712592601776123,True
65,300,30,True,0.8064079284667969,True
66,200,50,True,0.5544180870056152,True
67,200,50,True,0.4560225009918213,True
68,200,50,True,0.4639582633972168,True
69,200,50,True,0.443742036819458,True
70,200,50,True,0.41173720359802246,True
71,200,50,True,0.4828469753265381,True
72,200,50,True,0.4022207260131836,True
73,200,50,True,0.47148871421813965,True
74,200,50,True,0.40972161293029785,True
75,200,50,True,0.4163854122161865,True
76,200,50,True,0.4352283477783203,True
77,100,50,True,0.40803003311157227,True
78,100,50,True,0.39038872718811035,True
79,100,50,False,,True
80,100,50,True,0.3816194534301758,True
81,100,50,True,0.3650202751159668,True
82,100,50,True,0.3441348075866699,True
83,100,50,True,0.3331615924835205,True
84,100,50,True,0.3676891326904297,True
85,100,50,True,0.3659188747406006,True
86,100,50,True,0.3851354122161865,True
87,100,50,True,0.38355159759521484,True
88,300,40,True,0.6411726474761963,True
89,300,40,True,0.6581487655639648,True
90,300,40,True,0.6141927242279053,True
91,300,40,True,0.631720781326294,True
92,300,40,True,0.6126658916473389,True
93,300,40,True,0.5599348545074463,True
94,300,40,True,0.5710351467132568,True
95,300,40,True,0.5567049980163574,True
96,300,40,True,0.5481472015380859,True
97,300,40,True,0.5837435722351074,True
98,300,40,True,0.6090147495269775,True
99,200,30,True,0.5790152549743652,True
100,200,30,True,0.463001012802124,True
101,200,30,False,,True
102,200,30,False,,True
103,200,30,True,0.4719734191894531,True
104,200,30,True,0.5447046756744385,True
105,200,30,False,,True
106,200,30,True,0.48650550842285156,True
107,200,30,False,,True
108,200,30,True,0.5122780799865723,True
109,200,30,True,0.44588661193847656,True
110,100,50,True,0.441561222076416,True
111,100,50,False,,True
112,100,50,False,,True
113,100,50,True,0.3183414936065674,True
114,100,50,True,0.3375723361968994,True
115,100,50,True,0.3364851474761963,True
