,distance,size,valid,time,success
0,200,40,True,0.7650001049041748,True
1,200,40,True,0.5199999809265137,True
2,200,40,True,0.4870004653930664,True
3,200,40,True,0.43799829483032227,True
4,200,40,False,,True
5,200,40,True,0.5269994735717773,True
6,200,40,True,0.47500109672546387,True
7,200,40,True,0.4960002899169922,True
8,200,40,True,0.5799999237060547,True
9,200,40,True,0.6739990711212158,True
10,200,40,True,0.4660003185272217,True
11,300,40,True,0.6380021572113037,True
12,300,40,True,0.6219995021820068,True
13,300,40,False,,True
14,300,40,True,0.5590007305145264,True
15,300,40,True,0.5469999313354492,True
16,300,40,True,0.6040060520172119,True
17,300,40,True,0.5519936084747314,True
18,300,40,True,0.8899998664855957,True
19,300,40,True,0.551002025604248,True
20,300,40,True,0.6339976787567139,True
21,300,40,True,0.615999698638916,True
22,300,50,True,0.641000509262085,True
23,300,50,True,0.5890007019042969,True
24,300,50,True,0.6579999923706055,True
25,300,50,True,0.5399997234344482,True
26,300,50,True,0.4780001640319824,True
27,300,50,True,0.5659999847412109,True
28,300,50,True,0.4349997043609619,True
29,300,50,True,0.5039989948272705,True
30,300,50,True,0.4920053482055664,True
31,300,50,True,0.46199584007263184,True
32,300,50,True,0.618999719619751,True
33,200,40,True,0.45200634002685547,True
34,200,40,True,0.4239935874938965,True
35,200,40,True,0.4160017967224121,True
36,200,40,True,0.4389989376068115,True
37,200,40,True,0.4119985103607178,True
38,200,40,True,0.4530026912689209,True
39,200,40,True,0.4109988212585449,True
40,200,40,True,0.3879990577697754,True
41,200,40,True,0.4230003356933594,True
42,200,40,True,0.5919995307922363,True
43,200,40,True,0.40400004386901855,True
44,100,30,True,0.7000002861022949,True
45,100,30,True,0.562999963760376,True
46,100,30,True,0.4940013885498047,True
47,100,30,True,0.3829996585845947,True
48,100,30,True,0.3639988899230957,True
49,100,30,True,0.42800068855285645,True
50,100,30,False,,True
51,100,30,True,0.4289994239807129,True
52,100,30,True,0.4519999027252197,True
53,100,30,True,0.6049995422363281,True
54,100,30,True,0.5050015449523926,True
55,300,50,True,0.7070012092590332,True
56,300,50,True,0.5139985084533691,True
57,300,50,True,0.5299992561340332,True
58,300,50,True,0.4909999370574951,True
59,300,50,True,0.5200011730194092,True
60,300,50,True,0.4649991989135742,True
61,300,50,True,0.4690053462982178,True
62,300,50,True,0.6139945983886719,True
63,300,50,True,0.42299938201904297,True
64,300,50,True,0.6410002708435059,True
65,300,50,True,0.6090023517608643,True
66,100,50,True,0.5679986476898193,True
67,100,50,True,0.887000322341919,True
68,100,50,True,0.3409998416900635,True
69,100,50,True,0.3449978828430176,True
70,100,50,True,0.418001651763916,True
71,100,50,True,0.3820016384124756,True
72,100,50,True,0.36699795722961426,True
73,100,50,True,0.3770005702972412,True
74,100,50,True,0.35899925231933594,True
75,100,50,True,0.5180003643035889,True
76,100,50,True,0.42299985885620117,True
77,300,40,True,0.5939993858337402,True
78,300,40,True,0.5270006656646729,True
79,300,40,True,0.9200005531311035,True
80,300,40,True,0.5859997272491455,True
81,300,40,True,0.4679989814758301,True
82,300,40,True,0.6560072898864746,True
83,300,40,True,0.5829935073852539,True
84,300,40,True,0.7809998989105225,True
85,300,40,True,0.49699997901916504,True
86,300,40,True,0.5610001087188721,True
87,300,40,True,0.5299999713897705,True
88,100,30,True,0.7769994735717773,True
89,100,30,True,0.4179997444152832,True
90,100,30,True,0.5490007400512695,True
91,100,30,False,,True
92,100,30,True,0.37200069427490234,True
93,100,30,True,0.42600035667419434,True
94,100,30,True,0.35899925231933594,True
95,100,30,True,0.583003044128418,True
96,100,30,True,0.5059974193572998,True
97,100,30,True,0.42400050163269043,True
98,100,30,True,0.5760002136230469,True
99,200,50,True,0.6629998683929443,True
100,200,50,True,0.5719997882843018,True
101,200,50,True,0.43900370597839355,True
102,200,50,True,0.6399953365325928,True
103,200,50,False,,True
104,200,50,True,0.3989994525909424,True
105,200,50,True,0.4810004234313965,True
106,200,50,True,0.379000186920166,True
107,200,50,True,0.3769993782043457,True
108,200,50,True,0.4010007381439209,True
109,200,50,True,0.4500007629394531,True
110,300,30,False,,True
111,300,30,True,0.6429998874664307,True
112,300,30,True,0.6450004577636719,True
113,300,30,True,0.5770008563995361,True
114,300,30,True,0.6009988784790039,True
115,300,30,True,0.6630010604858398,True
116,300,30,True,0.602999210357666,True
117,300,30,True,0.6539995670318604,True
118,300,30,True,0.6180005073547363,True
119,300,30,True,0.5900006294250488,True
120,300,30,True,0.5679991245269775,True
121,100,40,True,0.6280002593994141,True
122,100,40,True,0.5280027389526367,True
123,100,40,True,0.36499738693237305,True
124,100,40,True,0.3829996585845947,True
125,100,40,True,0.3680002689361572,True
126,100,40,True,0.3410007953643799,True
127,100,40,True,0.3939998149871826,True
128,100,40,True,0.3810000419616699,True
129,100,40,True,0.3729982376098633,True
130,100,40,True,0.403001070022583,True
131,100,40,True,0.3750016689300537,True
132,100,50,True,0.4369988441467285,True
133,100,50,True,0.3300013542175293,True
134,100,50,True,0.39499807357788086,True
135,100,50,True,0.36999988555908203,True
136,100,50,True,0.35000061988830566,True
137,100,50,True,0.3659994602203369,True
138,100,50,True,0.32599949836730957,True
139,100,50,True,0.38900089263916016,True
140,100,50,True,0.32000064849853516,True
141,100,50,True,0.38699984550476074,True
142,100,50,True,0.3379991054534912,True
143,300,40,True,0.5990011692047119,True
144,300,40,True,0.5449986457824707,True
145,300,40,True,0.8539998531341553,True
146,300,40,True,0.626002311706543,True
147,300,40,True,0.5269978046417236,True
148,300,40,True,0.6700005531311035,True
