,distance,size,valid,time,success
0,300,50,True,0.9068915843963623,True
1,300,50,True,0.9449682235717773,True
2,300,50,True,0.9475948810577393,True
3,300,50,True,1.0656039714813232,True
4,300,50,True,0.8391726016998291,True
5,300,50,True,0.9771404266357422,True
6,300,50,True,0.8049993515014648,True
7,300,50,True,0.7608604431152344,True
8,300,50,True,0.9529991149902344,True
9,300,50,True,1.0292043685913086,True
10,300,50,True,0.6868314743041992,True
11,100,50,True,0.914921760559082,True
12,100,50,True,0.5814907550811768,True
13,100,50,True,0.6705918312072754,True
14,100,50,True,0.8972012996673584,True
15,100,50,True,0.5676605701446533,True
16,100,50,True,0.6656200885772705,True
17,100,50,True,0.6000165939331055,True
18,100,50,True,0.6037063598632812,True
19,100,50,True,0.6110587120056152,True
20,100,50,True,0.5828790664672852,True
21,100,50,True,0.6016213893890381,True
22,300,40,True,0.7599971294403076,True
23,300,40,True,1.1801021099090576,True
24,300,40,True,0.9880015850067139,True
25,300,40,True,1.1679942607879639,True
26,300,40,True,0.870215654373169,True
27,300,40,True,1.198024034500122,True
28,300,40,True,1.1655552387237549,True
29,300,40,True,0.8145275115966797,True
30,300,40,True,0.7508063316345215,True
31,300,40,True,0.920515775680542,True
32,300,40,True,0.9306759834289551,True
33,300,30,True,1.0503644943237305,True
34,300,30,True,1.2973761558532715,True
35,300,30,True,1.01601243019104,True
36,300,30,True,1.7501938343048096,True
37,300,30,True,0.8333230018615723,True
38,300,30,True,1.76664137840271,True
39,300,30,True,1.2811625003814697,True
40,300,30,True,1.1922638416290283,True
41,300,30,True,1.1558172702789307,True
42,300,30,True,1.0341851711273193,True
43,300,30,True,1.0497586727142334,True
44,200,30,True,1.0830247402191162,True
45,200,30,True,1.2157576084136963,True
46,200,30,True,0.9015214443206787,True
47,200,30,True,1.147275447845459,True
48,200,30,True,0.7233963012695312,True
49,200,30,True,1.2763175964355469,True
50,200,30,True,0.8222815990447998,True
51,200,30,True,0.74570631980896,True
52,200,30,True,0.9330317974090576,True
53,200,30,True,0.9169983863830566,True
54,200,30,True,1.0641143321990967,True
55,300,40,True,0.9490513801574707,True
56,300,40,True,1.1324779987335205,True
57,300,40,True,0.9697065353393555,True
58,300,40,True,0.7818734645843506,True
59,300,40,True,0.8671808242797852,True
60,300,40,True,0.9635021686553955,True
61,300,40,True,1.0010602474212646,True
62,300,40,True,0.8983926773071289,True
63,300,40,True,0.9340054988861084,True
64,300,40,True,0.9641053676605225,True
65,300,40,True,0.9381790161132812,True
66,200,40,True,0.946997880935669,True
67,200,40,True,0.9332618713378906,True
68,200,40,True,0.7194356918334961,True
69,200,40,True,0.7625482082366943,True
70,200,40,True,1.2987127304077148,True
71,200,40,True,0.7176597118377686,True
72,200,40,True,0.969170093536377,True
73,200,40,True,0.9460277557373047,True
