,distance,size,valid,time,success
0,300,50,True,0.9174337387084961,True
1,300,50,True,0.9335131645202637,True
2,300,50,True,0.8660833835601807,True
3,300,50,True,0.8347153663635254,True
4,300,50,True,0.7149395942687988,True
5,300,50,True,0.7823977470397949,True
6,300,50,True,0.7835638523101807,True
7,300,50,True,0.8657348155975342,True
8,300,50,True,0.7029671669006348,True
9,300,50,True,0.8142504692077637,True
10,300,50,True,0.6824836730957031,True
11,300,50,True,0.8029794692993164,True
12,300,50,True,0.6672914028167725,True
13,300,50,True,0.9290645122528076,True
14,300,50,True,0.8339798450469971,True
15,200,50,True,0.7204170227050781,True
16,200,50,True,0.5955140590667725,True
17,200,50,True,0.6343543529510498,True
18,200,50,True,0.6146440505981445,True
19,200,50,True,0.5828366279602051,True
20,200,50,True,0.66908860206604,True
21,200,50,True,0.6457366943359375,True
22,200,50,True,0.5683772563934326,True
23,200,50,True,0.6008627414703369,True
24,200,50,True,0.6654422283172607,True
25,200,50,True,0.5498867034912109,True
26,200,50,True,0.7496716976165771,True
27,200,50,True,0.6823759078979492,True
28,200,50,True,0.7846577167510986,True
29,200,50,True,0.648381233215332,True
30,100,30,True,0.7659432888031006,True
31,100,30,True,0.6531686782836914,True
32,100,30,True,0.566359281539917,True
33,100,30,True,0.6305861473083496,True
34,100,30,True,0.6157708168029785,True
35,100,30,True,0.5862851142883301,True
36,100,30,True,0.5982303619384766,True
37,100,30,True,0.5993304252624512,True
38,100,30,True,0.5655055046081543,True
39,100,30,True,0.6665036678314209,True
40,100,30,True,0.5355057716369629,True
41,100,30,True,0.6147630214691162,True
42,100,30,True,0.5497746467590332,True
43,100,30,True,0.5995008945465088,True
44,100,30,True,0.6491940021514893,True
45,200,30,True,0.8502304553985596,True
46,200,30,True,1.152721643447876,True
47,200,30,True,0.6974833011627197,True
48,200,30,True,0.8988656997680664,True
49,200,30,True,0.6205093860626221,True
50,200,30,True,0.7289636135101318,True
51,200,30,True,0.76690673828125,True
52,200,30,True,0.8498833179473877,True
53,200,30,True,0.749671220779419,True
54,200,30,True,0.7996394634246826,True
55,200,30,True,0.6831443309783936,True
56,200,30,True,0.7181446552276611,True
57,200,30,True,0.8016271591186523,True
58,200,30,True,0.7125742435455322,True
59,200,30,True,0.7660620212554932,True
60,100,40,True,0.6664421558380127,True
61,100,40,True,0.9655683040618896,True
62,100,40,True,0.7168188095092773,True
63,100,40,True,0.615656852722168,True
64,100,40,True,0.6674916744232178,True
65,100,40,True,0.7668890953063965,True
66,100,40,True,0.7833449840545654,True
67,100,40,True,0.7497477531433105,True
68,100,40,True,0.6841268539428711,True
69,100,40,True,0.6808502674102783,True
70,100,40,True,0.6164615154266357,True
71,100,40,True,0.6166481971740723,True
72,100,40,True,0.6680870056152344,True
73,100,40,True,0.9168820381164551,True
74,100,40,True,0.6485321521759033,True
75,300,40,True,0.9173555374145508,True
76,300,40,True,1.0473954677581787,True
77,300,40,True,0.8508377075195312,True
78,300,40,True,1.0162255764007568,True
79,300,40,True,1.0016067028045654,True
80,300,40,True,0.9173910617828369,True
81,300,40,True,0.9485964775085449,True
82,300,40,True,0.8797638416290283,True
83,300,40,True,1.0338938236236572,True
84,300,40,True,0.883070707321167,True
85,300,40,True,0.9838449954986572,True
86,300,40,True,0.983271598815918,True
87,300,40,True,0.9536669254302979,True
88,300,40,True,1.078514575958252,True
89,300,40,True,0.8823230266571045,True
90,300,30,True,0.7656600475311279,True
91,300,30,True,0.7840793132781982,True
92,300,30,True,0.8320014476776123,True
93,300,30,True,0.7838554382324219,True
94,300,30,True,1.1165521144866943,True
95,300,30,True,0.9991521835327148,True
96,300,30,True,0.9666328430175781,True
97,300,30,True,0.9678471088409424,True
98,300,30,True,0.8491771221160889,True
99,300,30,True,0.936622142791748,True
100,300,30,True,0.8945305347442627,True
101,300,30,True,0.9826807975769043,True
102,300,30,True,0.8665781021118164,True
103,300,30,True,0.9339332580566406,True
104,300,30,True,0.9656381607055664,True
105,200,40,True,0.884131908416748,True
106,200,40,True,0.6148626804351807,True
107,200,40,True,0.6841518878936768,True
108,200,40,True,0.6337707042694092,True
109,200,40,True,0.5828578472137451,True
110,200,40,True,0.766714334487915,True
111,200,40,True,0.6812057495117188,True
112,200,40,True,0.6671178340911865,True
113,200,40,True,0.632004976272583,True
114,200,40,True,0.8353707790374756,True
115,200,40,True,0.9158375263214111,True
116,200,40,True,0.6859447956085205,True
117,200,40,True,0.6650621891021729,True
118,200,40,True,0.7310206890106201,True
119,200,40,True,0.6500933170318604,True
120,100,50,True,0.6165406703948975,True
121,100,50,True,0.5154719352722168,True
122,100,50,True,0.6505832672119141,True
123,100,50,True,0.5503742694854736,True
124,100,50,True,0.515169620513916,True
125,100,50,True,0.4662919044494629,True
126,100,50,True,0.46732664108276367,True
127,100,50,True,0.5991904735565186,True
128,100,50,True,0.43292665481567383,True
129,100,50,True,0.5351111888885498,True
130,100,50,True,0.514315128326416,True
131,100,50,True,0.5011143684387207,True
132,100,50,True,0.532066822052002,True
133,100,50,True,0.4670522212982178,True
134,100,50,True,0.5350439548492432,True
